MEDIDAS#es,MEDIDAS_CODE,EDAD#es,EDAD_CODE,PAIS_RESIDENCIA#es,PAIS_RESIDENCIA_CODE,TIME_PERIOD#es,TIME_PERIOD_CODE,SEXO#es,SEXO_CODE,TERRITORIO#es,TERRITORIO_CODE,OBS_VALUE,CONFIDENCIALIDAD_OBSERVACION#es,ESTADO_OBSERVACION#es,ESTADO_OBSERVACION_CODE,NOTAS_OBSERVACION
Turistas,TURISTAS,44 años o más,Y_GE44,Alemania,DE,2021,2021,Total,_T,Canarias,ES70,568650,,,,
Turistas,TURISTAS,44 años o más,Y_GE44,Alemania,DE,2022 Primer trimestre,2022-Q1,Total,_T,Canarias,ES70,270640,,,,
Turistas,TURISTAS,44 años o más,Y_GE44,Alemania,DE,2022 Segundo trimestre,2022-Q2,Total,_T,Canarias,ES70,272571,,,,
Turistas,TURISTAS,44 años o más,Y_GE44,Alemania,DE,2022 Tercer trimestre,2022-Q3,Total,_T,Canarias,ES70,165713,,,,
Turistas,TURISTAS,44 años o más,Y_GE44,Alemania,DE,2022 Cuarto trimestre,2022-Q4,Total,_T,Canarias,ES70,357976,,,,
Turistas,TURISTAS,44 años o más,Y_GE44,Alemania,DE,2022,2022,Total,_T,Canarias,ES70,1066901,,,,
Turistas,TURISTAS,44 años o más,Y_GE44,Alemania,DE,2023 Primer trimestre,2023-Q1,Total,_T,Canarias,ES70,421965,,,,
Turistas,TURISTAS,44 años o más,Y_GE44,Alemania,DE,2023 Segundo trimestre,2023-Q2,Total,_T,Canarias,ES70,237470,,,,
Turistas,TURISTAS,44 años o más,Y_GE44,Alemania,DE,2023 Tercer trimestre,2023-Q3,Total,_T,Canarias,ES70,151290,,,,
Turistas,TURISTAS,44 años o más,Y_GE44,Alemania,DE,2023 Cuarto trimestre,2023-Q4,Total,_T,Canarias,ES70,414005,,,,
Turistas,TURISTAS,44 años o más,Y_GE44,Alemania,DE,2023,2023,Total,_T,Canarias,ES70,1224730,,,,
Turistas,TURISTAS,44 años o más,Y_GE44,Alemania,DE,2024 Primer trimestre,2024-Q1,Total,_T,Canarias,ES70,463934,,,,
Turistas,TURISTAS,44 años o más,Y_GE44,Alemania,DE,2024 Segundo trimestre,2024-Q2,Total,_T,Canarias,ES70,263250,,,,
Turistas,TURISTAS,44 años o más,Y_GE44,Alemania,DE,2024 Tercer trimestre,2024-Q3,Total,_T,Canarias,ES70,170193,,,,
Turistas,TURISTAS,44 años o más,Y_GE44,Alemania,DE,2024 Cuarto trimestre,2024-Q4,Total,_T,Canarias,ES70,490471,,,,
Turistas,TURISTAS,44 años o más,Y_GE44,Alemania,DE,2024,2024,Total,_T,Canarias,ES70,1387848,,,,
Turistas,TURISTAS,44 años o más,Y_GE44,Alemania,DE,2025 Primer trimestre,2025-Q1,Total,_T,Canarias,ES70,497432,,,,
Turistas,TURISTAS,44 años o más,Y_GE44,Alemania,DE,2025 Segundo trimestre,2025-Q2,Total,_T,Canarias,ES70,300500,,,,
Turistas,TURISTAS,44 años o más,Y_GE44,Alemania,DE,2025 Tercer trimestre,2025-Q3,Total,_T,Canarias,ES70,186453,,,,
Turistas,TURISTAS,44 años o más,Y_GE44,Alemania,DE,2025 Cuarto trimestre,2025-Q4,Total,_T,Canarias,ES70,470522,,,,
Turistas,TURISTAS,44 años o más,Y_GE44,Alemania,DE,2025,2025,Total,_T,Canarias,ES70,1454907,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Total,_T,2018 Primer trimestre,2018-Q1,Total,_T,Canarias,ES70,1333655,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Total,_T,2018 Segundo trimestre,2018-Q2,Total,_T,Canarias,ES70,1415247,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Total,_T,2018 Tercer trimestre,2018-Q3,Total,_T,Canarias,ES70,1852059,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Total,_T,2018 Cuarto trimestre,2018-Q4,Total,_T,Canarias,ES70,1439650,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Total,_T,2018,2018,Total,_T,Canarias,ES70,6040611,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Total,_T,2019 Primer trimestre,2019-Q1,Total,_T,Canarias,ES70,1415430,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Total,_T,2019 Segundo trimestre,2019-Q2,Total,_T,Canarias,ES70,1359283,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Total,_T,2019 Tercer trimestre,2019-Q3,Total,_T,Canarias,ES70,1719339,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Total,_T,2019 Cuarto trimestre,2019-Q4,Total,_T,Canarias,ES70,1301398,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Total,_T,2019,2019,Total,_T,Canarias,ES70,5795450,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Total,_T,2020 Primer trimestre,2020-Q1,Total,_T,Canarias,ES70,933162,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Total,_T,2020 Segundo trimestre,2020-Q2,Total,_T,Canarias,ES70,,,Valor no disponible; el dato no existe,M,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Total,_T,2020 Tercer trimestre,2020-Q3,Total,_T,Canarias,ES70,492988,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Total,_T,2020 Cuarto trimestre,2020-Q4,Total,_T,Canarias,ES70,319052,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Total,_T,2020,2020,Total,_T,Canarias,ES70,1745202,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Total,_T,2021 Primer trimestre,2021-Q1,Total,_T,Canarias,ES70,198057,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Total,_T,2021 Segundo trimestre,2021-Q2,Total,_T,Canarias,ES70,414880,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Total,_T,2021 Tercer trimestre,2021-Q3,Total,_T,Canarias,ES70,1176036,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Total,_T,2021 Cuarto trimestre,2021-Q4,Total,_T,Canarias,ES70,1424289,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Total,_T,2021,2021,Total,_T,Canarias,ES70,3213262,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Total,_T,2022 Primer trimestre,2022-Q1,Total,_T,Canarias,ES70,1333858,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Total,_T,2022 Segundo trimestre,2022-Q2,Total,_T,Canarias,ES70,1459660,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Total,_T,2022 Tercer trimestre,2022-Q3,Total,_T,Canarias,ES70,1857049,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Total,_T,2022 Cuarto trimestre,2022-Q4,Total,_T,Canarias,ES70,1683400,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Total,_T,2022,2022,Total,_T,Canarias,ES70,6333967,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Total,_T,2023 Primer trimestre,2023-Q1,Total,_T,Canarias,ES70,1557915,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Total,_T,2023 Segundo trimestre,2023-Q2,Total,_T,Canarias,ES70,1620450,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Total,_T,2023 Tercer trimestre,2023-Q3,Total,_T,Canarias,ES70,1937015,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Total,_T,2023 Cuarto trimestre,2023-Q4,Total,_T,Canarias,ES70,1792255,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Total,_T,2023,2023,Total,_T,Canarias,ES70,6907635,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Total,_T,2024 Primer trimestre,2024-Q1,Total,_T,Canarias,ES70,1877794,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Total,_T,2024 Segundo trimestre,2024-Q2,Total,_T,Canarias,ES70,1731755,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Total,_T,2024 Tercer trimestre,2024-Q3,Total,_T,Canarias,ES70,2047130,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Total,_T,2024 Cuarto trimestre,2024-Q4,Total,_T,Canarias,ES70,1861036,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Total,_T,2024,2024,Total,_T,Canarias,ES70,7517715,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Total,_T,2025 Primer trimestre,2025-Q1,Total,_T,Canarias,ES70,1813065,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Total,_T,2025 Segundo trimestre,2025-Q2,Total,_T,Canarias,ES70,1757609,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Total,_T,2025 Tercer trimestre,2025-Q3,Total,_T,Canarias,ES70,2140956,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Total,_T,2025 Cuarto trimestre,2025-Q4,Total,_T,Canarias,ES70,1892652,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Total,_T,2025,2025,Total,_T,Canarias,ES70,7605542,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Otro,_O,2018 Primer trimestre,2018-Q1,Total,_T,Canarias,ES70,557591,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Otro,_O,2018 Segundo trimestre,2018-Q2,Total,_T,Canarias,ES70,466506,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Otro,_O,2018 Tercer trimestre,2018-Q3,Total,_T,Canarias,ES70,612307,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Otro,_O,2018 Cuarto trimestre,2018-Q4,Total,_T,Canarias,ES70,538549,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Otro,_O,2018,2018,Total,_T,Canarias,ES70,2174953,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Otro,_O,2019 Primer trimestre,2019-Q1,Total,_T,Canarias,ES70,575120,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Otro,_O,2019 Segundo trimestre,2019-Q2,Total,_T,Canarias,ES70,430043,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Otro,_O,2019 Tercer trimestre,2019-Q3,Total,_T,Canarias,ES70,572307,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Otro,_O,2019 Cuarto trimestre,2019-Q4,Total,_T,Canarias,ES70,502118,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Otro,_O,2019,2019,Total,_T,Canarias,ES70,2079588,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Otro,_O,2020 Primer trimestre,2020-Q1,Total,_T,Canarias,ES70,396885,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Otro,_O,2020 Segundo trimestre,2020-Q2,Total,_T,Canarias,ES70,,,Valor no disponible; el dato no existe,M,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Otro,_O,2020 Tercer trimestre,2020-Q3,Total,_T,Canarias,ES70,140451,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Otro,_O,2020 Cuarto trimestre,2020-Q4,Total,_T,Canarias,ES70,107035,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Otro,_O,2020,2020,Total,_T,Canarias,ES70,644371,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Otro,_O,2021 Primer trimestre,2021-Q1,Total,_T,Canarias,ES70,91791,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Otro,_O,2021 Segundo trimestre,2021-Q2,Total,_T,Canarias,ES70,181740,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Otro,_O,2021 Tercer trimestre,2021-Q3,Total,_T,Canarias,ES70,449252,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Otro,_O,2021 Cuarto trimestre,2021-Q4,Total,_T,Canarias,ES70,591016,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Otro,_O,2021,2021,Total,_T,Canarias,ES70,1313800,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Otro,_O,2022 Primer trimestre,2022-Q1,Total,_T,Canarias,ES70,604871,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Otro,_O,2022 Segundo trimestre,2022-Q2,Total,_T,Canarias,ES70,514559,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Otro,_O,2022 Tercer trimestre,2022-Q3,Total,_T,Canarias,ES70,628779,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Otro,_O,2022 Cuarto trimestre,2022-Q4,Total,_T,Canarias,ES70,674993,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Otro,_O,2022,2022,Total,_T,Canarias,ES70,2423202,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Otro,_O,2023 Primer trimestre,2023-Q1,Total,_T,Canarias,ES70,687527,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Otro,_O,2023 Segundo trimestre,2023-Q2,Total,_T,Canarias,ES70,560901,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Otro,_O,2023 Tercer trimestre,2023-Q3,Total,_T,Canarias,ES70,673198,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Otro,_O,2023 Cuarto trimestre,2023-Q4,Total,_T,Canarias,ES70,750147,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Otro,_O,2023,2023,Total,_T,Canarias,ES70,2671773,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Otro,_O,2024 Primer trimestre,2024-Q1,Total,_T,Canarias,ES70,825428,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Otro,_O,2024 Segundo trimestre,2024-Q2,Total,_T,Canarias,ES70,595392,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Otro,_O,2024 Tercer trimestre,2024-Q3,Total,_T,Canarias,ES70,755371,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Otro,_O,2024 Cuarto trimestre,2024-Q4,Total,_T,Canarias,ES70,807481,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Otro,_O,2024,2024,Total,_T,Canarias,ES70,2983672,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Otro,_O,2025 Primer trimestre,2025-Q1,Total,_T,Canarias,ES70,854317,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Otro,_O,2025 Segundo trimestre,2025-Q2,Total,_T,Canarias,ES70,659610,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Otro,_O,2025 Tercer trimestre,2025-Q3,Total,_T,Canarias,ES70,765747,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Otro,_O,2025 Cuarto trimestre,2025-Q4,Total,_T,Canarias,ES70,829948,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Otro,_O,2025,2025,Total,_T,Canarias,ES70,3110087,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Reino Unido,GB,2018 Primer trimestre,2018-Q1,Total,_T,Canarias,ES70,337509,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Reino Unido,GB,2018 Segundo trimestre,2018-Q2,Total,_T,Canarias,ES70,435036,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Reino Unido,GB,2018 Tercer trimestre,2018-Q3,Total,_T,Canarias,ES70,552821,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Reino Unido,GB,2018 Cuarto trimestre,2018-Q4,Total,_T,Canarias,ES70,426820,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Reino Unido,GB,2018,2018,Total,_T,Canarias,ES70,1752186,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Reino Unido,GB,2019 Primer trimestre,2019-Q1,Total,_T,Canarias,ES70,358721,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Reino Unido,GB,2019 Segundo trimestre,2019-Q2,Total,_T,Canarias,ES70,480830,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Reino Unido,GB,2019 Tercer trimestre,2019-Q3,Total,_T,Canarias,ES70,550075,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Reino Unido,GB,2019 Cuarto trimestre,2019-Q4,Total,_T,Canarias,ES70,347259,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Reino Unido,GB,2019,2019,Total,_T,Canarias,ES70,1736885,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Reino Unido,GB,2020 Primer trimestre,2020-Q1,Total,_T,Canarias,ES70,231547,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Reino Unido,GB,2020 Segundo trimestre,2020-Q2,Total,_T,Canarias,ES70,,,Valor no disponible; el dato no existe,M,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Reino Unido,GB,2020 Tercer trimestre,2020-Q3,Total,_T,Canarias,ES70,64712,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Reino Unido,GB,2020 Cuarto trimestre,2020-Q4,Total,_T,Canarias,ES70,59158,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Reino Unido,GB,2020,2020,Total,_T,Canarias,ES70,355417,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Reino Unido,GB,2021 Primer trimestre,2021-Q1,Total,_T,Canarias,ES70,2770,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Reino Unido,GB,2021 Segundo trimestre,2021-Q2,Total,_T,Canarias,ES70,7898,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Reino Unido,GB,2021 Tercer trimestre,2021-Q3,Total,_T,Canarias,ES70,159569,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Reino Unido,GB,2021 Cuarto trimestre,2021-Q4,Total,_T,Canarias,ES70,322813,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Reino Unido,GB,2021,2021,Total,_T,Canarias,ES70,493051,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Reino Unido,GB,2022 Primer trimestre,2022-Q1,Total,_T,Canarias,ES70,328617,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Reino Unido,GB,2022 Segundo trimestre,2022-Q2,Total,_T,Canarias,ES70,450828,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Reino Unido,GB,2022 Tercer trimestre,2022-Q3,Total,_T,Canarias,ES70,605647,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Reino Unido,GB,2022 Cuarto trimestre,2022-Q4,Total,_T,Canarias,ES70,461778,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Reino Unido,GB,2022,2022,Total,_T,Canarias,ES70,1846869,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Reino Unido,GB,2023 Primer trimestre,2023-Q1,Total,_T,Canarias,ES70,389481,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Reino Unido,GB,2023 Segundo trimestre,2023-Q2,Total,_T,Canarias,ES70,525819,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Reino Unido,GB,2023 Tercer trimestre,2023-Q3,Total,_T,Canarias,ES70,645113,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Reino Unido,GB,2023 Cuarto trimestre,2023-Q4,Total,_T,Canarias,ES70,488289,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Reino Unido,GB,2023,2023,Total,_T,Canarias,ES70,2048703,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Reino Unido,GB,2024 Primer trimestre,2024-Q1,Total,_T,Canarias,ES70,475025,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Reino Unido,GB,2024 Segundo trimestre,2024-Q2,Total,_T,Canarias,ES70,618627,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Reino Unido,GB,2024 Tercer trimestre,2024-Q3,Total,_T,Canarias,ES70,664869,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Reino Unido,GB,2024 Cuarto trimestre,2024-Q4,Total,_T,Canarias,ES70,487161,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Reino Unido,GB,2024,2024,Total,_T,Canarias,ES70,2245682,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Reino Unido,GB,2025 Primer trimestre,2025-Q1,Total,_T,Canarias,ES70,446201,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Reino Unido,GB,2025 Segundo trimestre,2025-Q2,Total,_T,Canarias,ES70,556971,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Reino Unido,GB,2025 Tercer trimestre,2025-Q3,Total,_T,Canarias,ES70,711839,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Reino Unido,GB,2025 Cuarto trimestre,2025-Q4,Total,_T,Canarias,ES70,515879,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,Reino Unido,GB,2025,2025,Total,_T,Canarias,ES70,2230890,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,España (excluida Canarias),ES_XIC,2018 Primer trimestre,2018-Q1,Total,_T,Canarias,ES70,188408,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,España (excluida Canarias),ES_XIC,2018 Segundo trimestre,2018-Q2,Total,_T,Canarias,ES70,240151,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,España (excluida Canarias),ES_XIC,2018 Tercer trimestre,2018-Q3,Total,_T,Canarias,ES70,315423,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,España (excluida Canarias),ES_XIC,2018 Cuarto trimestre,2018-Q4,Total,_T,Canarias,ES70,189132,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,España (excluida Canarias),ES_XIC,2018,2018,Total,_T,Canarias,ES70,933114,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,España (excluida Canarias),ES_XIC,2019 Primer trimestre,2019-Q1,Total,_T,Canarias,ES70,233787,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,España (excluida Canarias),ES_XIC,2019 Segundo trimestre,2019-Q2,Total,_T,Canarias,ES70,238505,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,España (excluida Canarias),ES_XIC,2019 Tercer trimestre,2019-Q3,Total,_T,Canarias,ES70,337690,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,España (excluida Canarias),ES_XIC,2019 Cuarto trimestre,2019-Q4,Total,_T,Canarias,ES70,217168,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,España (excluida Canarias),ES_XIC,2019,2019,Total,_T,Canarias,ES70,1027151,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,España (excluida Canarias),ES_XIC,2020 Primer trimestre,2020-Q1,Total,_T,Canarias,ES70,147663,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,España (excluida Canarias),ES_XIC,2020 Segundo trimestre,2020-Q2,Total,_T,Canarias,ES70,,,Valor no disponible; el dato no existe,M,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,España (excluida Canarias),ES_XIC,2020 Tercer trimestre,2020-Q3,Total,_T,Canarias,ES70,207562,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,España (excluida Canarias),ES_XIC,2020 Cuarto trimestre,2020-Q4,Total,_T,Canarias,ES70,93391,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,España (excluida Canarias),ES_XIC,2020,2020,Total,_T,Canarias,ES70,448616,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,España (excluida Canarias),ES_XIC,2021 Primer trimestre,2021-Q1,Total,_T,Canarias,ES70,67624,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,España (excluida Canarias),ES_XIC,2021 Segundo trimestre,2021-Q2,Total,_T,Canarias,ES70,157990,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,España (excluida Canarias),ES_XIC,2021 Tercer trimestre,2021-Q3,Total,_T,Canarias,ES70,370475,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,España (excluida Canarias),ES_XIC,2021 Cuarto trimestre,2021-Q4,Total,_T,Canarias,ES70,226071,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,España (excluida Canarias),ES_XIC,2021,2021,Total,_T,Canarias,ES70,822161,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,España (excluida Canarias),ES_XIC,2022 Primer trimestre,2022-Q1,Total,_T,Canarias,ES70,184942,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,España (excluida Canarias),ES_XIC,2022 Segundo trimestre,2022-Q2,Total,_T,Canarias,ES70,288950,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,España (excluida Canarias),ES_XIC,2022 Tercer trimestre,2022-Q3,Total,_T,Canarias,ES70,355662,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,España (excluida Canarias),ES_XIC,2022 Cuarto trimestre,2022-Q4,Total,_T,Canarias,ES70,246573,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,España (excluida Canarias),ES_XIC,2022,2022,Total,_T,Canarias,ES70,1076126,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,España (excluida Canarias),ES_XIC,2023 Primer trimestre,2023-Q1,Total,_T,Canarias,ES70,237872,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,España (excluida Canarias),ES_XIC,2023 Segundo trimestre,2023-Q2,Total,_T,Canarias,ES70,293988,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,España (excluida Canarias),ES_XIC,2023 Tercer trimestre,2023-Q3,Total,_T,Canarias,ES70,351980,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,España (excluida Canarias),ES_XIC,2023 Cuarto trimestre,2023-Q4,Total,_T,Canarias,ES70,233576,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,España (excluida Canarias),ES_XIC,2023,2023,Total,_T,Canarias,ES70,1117415,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,España (excluida Canarias),ES_XIC,2024 Primer trimestre,2024-Q1,Total,_T,Canarias,ES70,252584,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,España (excluida Canarias),ES_XIC,2024 Segundo trimestre,2024-Q2,Total,_T,Canarias,ES70,300363,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,España (excluida Canarias),ES_XIC,2024 Tercer trimestre,2024-Q3,Total,_T,Canarias,ES70,358342,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,España (excluida Canarias),ES_XIC,2024 Cuarto trimestre,2024-Q4,Total,_T,Canarias,ES70,222710,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,España (excluida Canarias),ES_XIC,2024,2024,Total,_T,Canarias,ES70,1133999,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,España (excluida Canarias),ES_XIC,2025 Primer trimestre,2025-Q1,Total,_T,Canarias,ES70,223362,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,España (excluida Canarias),ES_XIC,2025 Segundo trimestre,2025-Q2,Total,_T,Canarias,ES70,305925,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,España (excluida Canarias),ES_XIC,2025 Tercer trimestre,2025-Q3,Total,_T,Canarias,ES70,393647,,,,
Turistas,TURISTAS,De 16 a 44 años,Y16T44,España (excluida Canarias),ES_XIC,2025 Cuarto trimestre,2025-Q4,Total,_T,Canarias,ES70,215981,,,,
